Loan ID,Customer Name,Customer City,Customer State,Customer Zip,Phone Number,Employment Status,Annual Income,Debt-to-Income %,Credit Score,Credit Tier,Co-Borrower,Dealership,Dealership City,Dealership State,Dealership Zip,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Category,New/Used,Vehicle Price,Down Payment,Trade-In Value,Taxes & Fees,Amount Financed,APR %,Loan Term (Months),Monthly Payment,Funding Date,Loan Purpose,Loan Officer,Loan Status,Delinquent Flag,Charge-Off Flag,Region
NRAF-2024-100076,Catherine Garcia,Port Dianaside,VA,28684,(372) 395-0410,Full-Time,59000.00,10.8,628,Nonprime,No,Gulf Coast Honda,Tampa,FL,33601,2024,Chevrolet,Equinox,SUV,New,32100.00,2690.00,0.00,2520.00,31930.00,9.92,60,677.16,11/23/2024,New Vehicle Purchase,S. Patel,Current,0,0,South
NRAF-2024-100077,Ronald Ortega,Stephaniefort,CA,12458,(674) 286-0476,Self-Employed,48000.00,21.8,412,Deep Subprime,No,Bluff Street Toyota,St. George,UT,84770,2022,Ford,F-150,Truck,Used,26500.00,0.00,0.00,1620.00,28120.00,18.24,48,829.56,8/18/2024,Refinance,T. Whitfield,Current,0,0,West
NRAF-2024-100078,Anna Santiago,Gomezchester,VI,95011,(945) 441-4967,Retired,76000.00,15.4,684,Prime,Yes,Bluebonnet Ford,Austin,TX,78701,2022,Mazda,CX-5,SUV,Used,21200.00,3280.00,0.00,1410.00,19330.00,7.5,72,334.22,12/21/2024,Private Party Purchase,C. Fitzgerald,Current,0,0,South
NRAF-2024-100079,Diane Walker,West Meganstad,DE,37013,(580) 010-6181,Full-Time,38000.00,44.4,440,Deep Subprime,No,Cascade Ford,Portland,OR,97201,2024,Mercedes-Benz,C-Class,Sedan,New,54200.00,3310.00,0.00,3540.00,54430.00,21.74,60,1495.26,4/24/2024,Private Party Purchase,E. Whitmore,Current,0,0,West
NRAF-2024-100080,Anthony Nelson,Sandrastad,AL,24278,(109) 391-1192,Full-Time,42000.00,12.6,517,Subprime,No,Timpanogos Honda,Orem,UT,84057,2024,Toyota,RAV4,SUV,New,37000.00,1860.00,0.00,2800.00,37940.00,17.42,72,852.93,10/21/2024,Used Vehicle Purchase,D. Nguyen,Current,0,0,West
NRAF-2024-100081,Robert Peterson,Larrymouth,WI,74896,(717) 465-4214,Self-Employed,66000.00,39.3,633,Nonprime,No,Redwood Ford,West Valley City,UT,84119,2024,BMW,3 Series,Sedan,New,45700.00,5890.00,4500.00,3710.00,39020.00,14.01,60,908.13,9/22/2024,Private Party Purchase,R. Thompson,Paid Off,0,0,West
NRAF-2024-100082,Ebony Tucker,Perryborough,WV,67655,(271) 739-6271,Military,62000.00,17.8,735,Prime,Yes,Empire State Nissan,Albany,NY,12201,2022,Ram,1500,Truck,Used,34500.00,4970.00,0.00,2920.00,32450.00,6.12,36,988.96,1/24/2024,Lease Buyout,A. Kowalski,Paid Off,0,0,Northeast
NRAF-2024-100083,Jeffrey Joyce,North Jamesborough,WI,18488,(410) 119-4707,Self-Employed,25000.00,39.9,362,Deep Subprime,No,Alamo Auto Group,San Antonio,TX,78201,2024,Ford,Mustang,Coupe,New,43000.00,0.00,5600.00,3180.00,40580.00,23.55,60,1156.83,3/14/2024,Refinance,K. Osei,Current,0,0,South
NRAF-2024-100084,Amanda Hall,Charleston,NE,02957,(690) 877-6618,Self-Employed,67000.00,42.5,695,Prime,No,Sonoran Kia,Tucson,AZ,85701,2024,Toyota,Tacoma,Truck,New,43300.00,9710.00,0.00,3140.00,36730.00,7.3,84,559.76,3/22/2024,Lease Buyout,A. Kowalski,Current,0,0,West
NRAF-2024-100085,Richard Burch,Port Stacey,NH,90889,(460) 158-5174,Self-Employed,117000.00,27.9,831,Super Prime,No,Sierra Nevada Toyota,Reno,NV,89501,2024,Honda,CR-V,SUV,Used,17500.00,1770.00,0.00,1510.00,17240.00,5.26,72,279.73,8/28/2024,Refinance,E. Whitmore,Paid Off,0,0,West
NRAF-2024-100086,Randy Collins,Jeffreyburgh,CA,67411,(157) 173-2030,Military,91000.00,12.4,732,Prime,No,Great Lakes Toyota,Chicago,IL,60601,2024,Ford,Mustang,Coupe,New,40100.00,3240.00,0.00,2740.00,39600.00,6.28,84,583.83,12/14/2024,Refinance,S. Patel,Current,0,0,Midwest
NRAF-2024-100087,Jonathan Thompson,Port Katherine,CA,23719,(787) 005-0506,Military,30000.00,19.8,428,Deep Subprime,No,Rocky Mountain Chevrolet,Provo,UT,84601,2018,Honda,Civic,Sedan,Used,16300.00,1280.00,0.00,1270.00,16290.00,18.28,63,404.02,6/16/2024,Used Vehicle Purchase,H. Blackwood,Delinquent 60,1,0,West
NRAF-2024-100088,Scott Harrison,Laurashire,AR,46630,(931) 027-0790,Military,46000.00,29.4,304,Deep Subprime,No,Pioneer Auto Sales,Logan,UT,84321,2018,Nissan,Altima,Sedan,Used,18400.00,4650.00,0.00,1450.00,15200.00,20.54,66,386.15,5/15/2024,Refinance,N. Sandoval,Current,0,0,West
NRAF-2024-100089,Deanna Madden,New Brookefurt,NH,76565,(792) 911-1799,Full-Time,53000.00,34.1,665,Prime,No,Pioneer Auto Sales,Logan,UT,84321,2024,Honda,CR-V,SUV,New,32500.00,6380.00,8600.00,2350.00,19870.00,7.79,72,346.35,8/29/2024,Lease Buyout,C. Fitzgerald,Current,0,0,West
NRAF-2024-100090,Susan Hayes,Toniland,NY,85190,(982) 530-9251,Self-Employed,46000.00,28.6,569,Subprime,No,Yellowstone Motors,Bozeman,MT,59715,2019,Jeep,Grand Cherokee,SUV,Used,26200.00,1150.00,0.00,1780.00,26830.00,15.69,63,627.71,5/6/2024,Refinance,H. Blackwood,Current,0,0,West
NRAF-2024-100091,Nathan Campbell,Schroederton,WY,83192,(739) 021-9620,Self-Employed,90000.00,9.6,780,Prime,No,Pacific Coast Nissan,San Diego,CA,92101,2024,Ford,Mustang,Coupe,New,42800.00,3220.00,0.00,3830.00,43410.00,9.24,72,787.67,3/15/2024,Lease Buyout,L. Reyes,Current,0,0,West
NRAF-2024-100092,Mathew Aguilar,West Kyle,SD,92052,(672) 324-8763,Retired,127000.00,20.2,815,Super Prime,No,Empire State Nissan,Albany,NY,12201,2023,Ram,1500,Truck,Used,21800.00,3250.00,0.00,1460.00,20010.00,4.34,60,371.59,2/21/2024,Used Vehicle Purchase,H. Blackwood,Current,0,0,Northeast
NRAF-2024-100093,Clarence Santiago,Andrewport,HI,28575,(456) 083-3181,Retired,100000.00,40.6,817,Super Prime,,Redwood Ford,West Valley City,UT,84119,2019,Mazda,CX-5,SUV,Used,19600.00,1280.00,0.00,1600.00,19920.00,4.8,75,307.96,3/30/2024,Used Vehicle Purchase,A. Kowalski,Paid Off,0,0,West
NRAF-2024-100094,Kelli Conley,Lake Matthewberg,PA,49878,(403) 127-7220,Retired,41000.00,18.1,573,Subprime,No,Gem State Auto,Boise,ID,83701,2024,Ford,Mustang,Coupe,New,42300.00,8140.00,0.00,3670.00,37830.00,17.36,48,1098.64,9/15/2024,Used Vehicle Purchase,M. Alvarez,Delinquent 60,1,0,West
NRAF-2024-100095,Tara Bishop,Youngbury,ME,61975,(701) 082-2078,Full-Time,48000.00,14.8,445,Deep Subprime,Yes,Front Range Ford,Colorado Springs,CO,80901,2019,Honda,Accord,Sedan,Used,22200.00,1040.00,0.00,1680.00,22840.00,22.65,48,727.68,12/8/2024,Used Vehicle Purchase,B. Larsen,Current,0,0,West
NRAF-2024-100096,Tammy Montoya,Port John,SD,63492,(531) 531-3636,Military,64000.00,42.2,593,Subprime,No,Golden Gate Honda,San Francisco,CA,94102,2024,Subaru,Forester,SUV,New,28700.00,0.00,0.00,2120.00,30820.00,17.17,48,892.03,12/17/2024,Refinance,T. Whitfield,Delinquent 30,1,0,West
NRAF-2024-100097,Rebecca Hernandez,Davisbury,GU,59631,(972) 652-7354,Part-Time,95000.00,33.2,800,Super Prime,No,Steel City Chevrolet,Pittsburgh,PA,15201,2024,Chevrolet,Equinox,SUV,New,30800.00,2340.00,0.00,2340.00,30800.00,5.14,72,498.03,4/21/2024,New Vehicle Purchase,K. Osei,Current,0,0,Northeast
NRAF-2024-100098,Nicholas Johnson,Port Jennifermouth,WY,19643,(253) 492-9298,Full-Time,113000.00,41.3,845,Super Prime,No,Twin Cities Ford,Minneapolis,MN,55401,2024,Honda,Civic,Sedan,New,28300.00,5710.00,0.00,2280.00,24870.00,4.51,72,394.90,9/7/2024,Private Party Purchase,J. Chen,Current,0,0,Midwest
NRAF-2024-100099,Andrew Lewis,New Shelby,PA,69677,(740) 633-5693,Full-Time,28000.00,44.5,378,Deep Subprime,No,Alamo Auto Group,San Antonio,TX,78201,2019,Ford,Escape,SUV,Used,15700.00,0.00,5700.00,1270.00,11270.00,22.99,66,302.31,1/31/2024,Used Vehicle Purchase,N. Sandoval,Paid Off,0,0,South
NRAF-2024-100100,Stephen Rodriguez,Carlsontown,SC,68052,(78) 068-6717,Full-Time,93000.00,36,709,Prime,No,Twin Cities Ford,Minneapolis,MN,55401,2022,Honda,Civic,Sedan,Used,13800.00,1460.00,0.00,990.00,13330.00,7,48,319.20,4/24/2024,Used Vehicle Purchase,T. Whitfield,Repossessed,0,1,Midwest
NRAF-2024-100101,Robert Beck,New Theresaland,NC,71814,(431) 074-2799,Full-Time,96000.00,30,816,Super Prime,No,Pioneer Auto Sales,Logan,UT,84321,2021,Toyota,Corolla,Sedan,Used,16300.00,2250.00,0.00,1410.00,15460.00,4.47,60,288.01,2/4/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,West
NRAF-2024-100102,Julie Kelly,West Johnville,WI,76772,(701) 658-0464,Part-Time,85000.00,19.2,650,Nonprime,Yes,Heartland Auto Plaza,Kansas City,MO,64101,2024,Ford,Mustang,Coupe,New,46700.00,3060.00,0.00,3610.00,47250.00,9.31,72,858.99,6/13/2024,New Vehicle Purchase,D. Nguyen,Current,0,0,Midwest
NRAF-2024-100103,Lisa Brown,Johnsonborough,AZ,26645,(85) 016-5790,Military,72000.00,25.5,632,Nonprime,No,Yellowstone Motors,Bozeman,MT,59715,2018,Subaru,Forester,SUV,Used,18700.00,1700.00,0.00,1350.00,18350.00,9.26,60,383.24,4/4/2024,Used Vehicle Purchase,P. Okafor,Current,0,0,West
NRAF-2024-100104,Justin Atkins,Port Dianaview,DE,48738,(381) 793-3554,Self-Employed,50000.00,22,692,Prime,No,Gem State Auto,Boise,ID,83701,2024,Subaru,Forester,SUV,New,30100.00,2630.00,0.00,2290.00,29760.00,6.52,72,500.55,1/27/2024,Used Vehicle Purchase,H. Blackwood,Current,0,0,West
NRAF-2024-100105,Joseph Miller,Millerburgh,ND,39005,(817) 884-7951,Part-Time,63000.00,22.7,620,Nonprime,No,Summit Motors,Salt Lake City,UT,84101,2019,Honda,CR-V,SUV,Used,18100.00,0.00,0.00,1350.00,19450.00,14.26,60,455.19,11/5/2024,Refinance,A. Kowalski,Paid Off,0,0,West
NRAF-2024-100106,Hannah Bell,Lake Mollystad,RI,57509,(124) 127-2380,Full-Time,79000.00,17.6,632,Nonprime,No,Carolina Blue Ford,Charlotte,NC,28201,2023,GMC,Sierra 1500,Truck,Used,27900.00,4450.00,0.00,2140.00,25590.00,11.56,60,563.56,3/15/2024,Used Vehicle Purchase,N. Sandoval,Current,0,0,South
NRAF-2024-100107,Erika Kim,North Joel,SD,48516,(43) 103-8569,Part-Time,33000.00,13.2,440,Deep Subprime,No,Gem State Auto,Boise,ID,83701,2021,Ford,Escape,SUV,Used,21700.00,2040.00,0.00,1620.00,21280.00,22.52,48,676.47,6/29/2024,Used Vehicle Purchase,R. Thompson,Paid Off,0,0,West
NRAF-2024-100108,Kathryn Berry,Raymondview,IA,15370,(774) 924-2437,Military,26000.00,41.8,495,Deep Subprime,No,Desert Ridge Hyundai,Phoenix,AZ,85001,2024,BMW,3 Series,Sedan,Used,30500.00,3770.00,6600.00,2170.00,22300.00,18.04,72,509.12,12/7/2024,New Vehicle Purchase,B. Larsen,Current,0,0,West
NRAF-2024-100109,Jason Carr,Gonzalezberg,PR,10207,(284) 222-2310,Self-Employed,39000.00,37.4,428,Deep Subprime,Yes,Sunshine State Toyota,Orlando,FL,32801,2023,Tesla,Model 3,Sedan,Used,27100.00,3310.00,2600.00,1780.00,22970.00,23.61,63,639.25,6/30/2024,Used Vehicle Purchase,R. Thompson,Current,0,0,South
NRAF-2024-100110,Patricia York,Port Michael,IN,16408,(55) 257-8284,Self-Employed,74000.00,28.9,758,Prime,No,Alamo Auto Group,San Antonio,TX,78201,2024,Chevrolet,Malibu,Sedan,New,27400.00,2500.00,0.00,2220.00,27120.00,5.63,48,632.32,8/10/2024,Used Vehicle Purchase,H. Blackwood,Paid Off,0,0,South
NRAF-2024-100111,Linda Arnold,North Kylefort,NC,54344,(88) 547-4929,Retired,50000.00,42.4,588,Subprime,No,Twin Cities Ford,Minneapolis,MN,55401,2023,Kia,Sportage,SUV,Used,19500.00,4320.00,0.00,1730.00,16910.00,19.42,66,418.83,12/30/2024,Used Vehicle Purchase,S. Patel,Delinquent 60,1,0,Midwest
NRAF-2024-100112,David Calderon,Port Tammy,NE,66412,(281) 406-9375,Full-Time,28000.00,31.5,511,Subprime,No,Yellowstone Motors,Bozeman,MT,59715,2024,Toyota,Corolla,Sedan,New,22900.00,1720.00,7700.00,1800.00,15280.00,16.71,66,355.47,6/16/2024,Lease Buyout,D. Nguyen,Current,0,0,West
NRAF-2024-100113,Stacey Stone,Meghanview,ID,83739,(301) 871-8637,Self-Employed,41000.00,21.3,321,Deep Subprime,Yes,Emerald City Subaru,Seattle,WA,98101,2024,Tesla,Model 3,Sedan,New,39800.00,0.00,5200.00,3320.00,37920.00,23.33,48,1222.26,7/18/2024,Used Vehicle Purchase,R. Thompson,Current,0,0,West
NRAF-2024-100114,Shelly Moore,Meganshire,AZ,04219,(565) 045-5478,Self-Employed,54000.00,23.3,636,Nonprime,No,Canyon View Nissan,Layton,UT,84041,2024,Toyota,Camry,Sedan,New,30300.00,1020.00,0.00,2530.00,31810.00,11.82,75,601.91,1/7/2024,Private Party Purchase,D. Nguyen,Current,0,0,West
NRAF-2024-100115,Pamela Gardner,Timothyfurt,ME,59947,(426) 629-9123,Part-Time,80000.00,34.7,618,Nonprime,No,Bluegrass Motors,Louisville,KY,40201,2024,Honda,Civic,Sedan,New,26200.00,2860.00,0.00,1950.00,25290.00,10.66,36,823.90,5/8/2024,New Vehicle Purchase,N. Sandoval,Paid Off,0,0,South
NRAF-2024-100116,Douglas Hensley,Jessicastad,MO,17640,(106) 462-8792,Part-Time,60000.00,25.7,652,Nonprime,Yes,Gulf Coast Honda,Tampa,FL,33601,2024,Chevrolet,Silverado 1500,Truck,New,53500.00,9740.00,0.00,4160.00,47920.00,13.74,60,1108.57,11/4/2024,Private Party Purchase,T. Whitfield,Current,0,0,South
NRAF-2024-100117,John Davis,Soniachester,IA,21433,(947) 873-0024,Part-Time,116000.00,24.2,831,Super Prime,No,Motor City Honda,Detroit,MI,48201,2020,Honda,CR-V,SUV,Used,18600.00,4080.00,0.00,1130.00,15650.00,4.91,72,251.39,12/28/2024,Used Vehicle Purchase,A. Kowalski,Current,0,0,Midwest
NRAF-2024-100118,Tyler Davis,Wagnerbury,IL,76961,(730) 147-1959,Military,129000.00,9.4,835,Super Prime,No,Bluff Street Toyota,St. George,UT,84770,2021,Nissan,Rogue,SUV,Used,18700.00,0.00,0.00,1640.00,20340.00,5.97,75,325.60,8/2/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,West
NRAF-2024-100119,Melanie Jordan,Jessicafurt,MN,06431,(589) 042-9025,Self-Employed,18000.00,16.2,465,Deep Subprime,No,Motor City Honda,Detroit,MI,48201,2021,Subaru,Forester,SUV,Used,21800.00,2530.00,0.00,1830.00,21100.00,22.23,48,667.42,2/20/2024,Used Vehicle Purchase,G. Sorensen,Paid Off,0,0,Midwest
NRAF-2024-100120,William Duran,Marciaville,DC,13173,(504) 481-8321,Self-Employed,81000.00,19.5,725,Prime,No,Wasatch Front Auto Group,Ogden,UT,84401,2024,Hyundai,Elantra,Sedan,New,23100.00,4120.00,0.00,1470.00,20450.00,6.1,84,299.73,3/13/2024,Lease Buyout,G. Sorensen,Delinquent 60,1,0,West
NRAF-2024-100121,Vincent Williams,Lake Mason,NJ,68570,(518) 952-0284,Part-Time,114000.00,20.2,795,Super Prime,No,Gem State Auto,Boise,ID,83701,2024,Subaru,Forester,SUV,New,32600.00,3220.00,0.00,2680.00,32060.00,4.06,63,565.91,10/9/2024,Used Vehicle Purchase,P. Okafor,Current,0,0,West
NRAF-2024-100122,Vicki Stevenson,Brittneyhaven,MP,67310,(283) 389-8881,Military,83000.00,14.9,774,Prime,No,Buckeye Auto Sales,Columbus,OH,43201,2024,Nissan,Altima,Sedan,New,29200.00,2910.00,9300.00,2460.00,19450.00,6.29,36,594.27,2/22/2024,Refinance,N. Sandoval,Current,0,0,Midwest
NRAF-2024-100123,Brandy Robles,New Thomasshire,OK,30325,(452) 798-5240,Part-Time,57000.00,19.6,623,Nonprime,No,Peach State Chevrolet,Atlanta,GA,30301,2024,Subaru,Outback,SUV,New,35100.00,3160.00,0.00,3070.00,35010.00,10.94,66,708.29,12/10/2024,Lease Buyout,P. Okafor,Current,0,0,South
NRAF-2024-100124,Ashley Graves,North Scott,MT,20349,(423) 216-1107,Military,107000.00,10,835,Super Prime,No,Twin Cities Ford,Minneapolis,MN,55401,2023,Jeep,Wrangler,SUV,Used,26200.00,310.00,0.00,1680.00,27570.00,4.46,60,513.49,8/18/2024,Used Vehicle Purchase,H. Blackwood,Current,0,0,Midwest
NRAF-2024-100125,Ann Bolton,Foxmouth,HI,60750,(714) 014-0119,Self-Employed,33000.00,14.2,481,Deep Subprime,No,Bluegrass Motors,Louisville,KY,40201,2024,Honda,Accord,Sedan,New,28200.00,7460.00,0.00,1940.00,22680.00,23.8,60,649.83,10/2/2024,New Vehicle Purchase,K. Osei,Current,0,0,South
NRAF-2024-100126,Angela Walker,Kellieborough,UT,92905,(495) 528-9389,Self-Employed,65000.00,40.4,707,Prime,Yes,Rocky Mountain Chevrolet,Provo,UT,84601,2020,GMC,Sierra 1500,Truck,Used,25500.00,890.00,0.00,2090.00,26700.00,7.67,72,463.85,5/6/2024,Lease Buyout,K. Osei,Current,0,0,West
NRAF-2024-100127,Noah Baird,Stephanieberg,LA,06014,#VALUE!,Self-Employed,90000.00,27.7,825,Super Prime,No,Empire State Nissan,Albany,NY,12201,2024,Subaru,Forester,SUV,New,31300.00,0.00,0.00,2640.00,33940.00,6.15,72,564.89,10/18/2024,Private Party Purchase,B. Larsen,Current,0,0,Northeast
NRAF-2024-100128,Sarah Horton,North Christina,OR,31864,(361) 517-1827,Part-Time,59000.00,13.4,658,Nonprime,No,Canyon View Nissan,Layton,UT,84041,2018,Honda,Civic,Sedan,Used,15900.00,1460.00,4100.00,1270.00,11610.00,12.74,72,231.47,3/8/2024,Used Vehicle Purchase,B. Larsen,Paid Off,0,0,West
NRAF-2024-100129,Craig Townsend,New Tiffanyburgh,MT,86076,(794) 738-6463,Full-Time,49000.00,40.1,605,Nonprime,No,Timpanogos Honda,Orem,UT,84057,2022,Chevrolet,Malibu,Sedan,Used,16200.00,2720.00,0.00,1190.00,14670.00,12.48,63,318.58,10/24/2024,Lease Buyout,N. Sandoval,Current,0,0,West
NRAF-2024-100130,Amanda Sharp,East Robertburgh,PW,05264,(716) 781-1266,Full-Time,52000.00,11.7,688,Prime,No,Big Sky Chevrolet,Billings,MT,59101,2024,BMW,3 Series,Sedan,New,50000.00,2810.00,10400.00,4180.00,40970.00,7.48,75,685.54,1/25/2024,Lease Buyout,M. Alvarez,Current,0,0,West
NRAF-2024-100131,Sarah Rogers,Haysside,NC,65239,(396) 136-7499,Part-Time,26000.00,9.9,645,Nonprime,No,Cascade Ford,Portland,OR,97201,2022,Honda,Accord,Sedan,Used,15700.00,780.00,0.00,980.00,15900.00,14,72,327.63,11/28/2024,Refinance,M. Alvarez,Current,0,0,West
NRAF-2024-100132,Jennifer Smith,Krystalshire,TX,99759,(427) 114-7732,Retired,72000.00,11.3,809,Super Prime,No,Gulf Coast Honda,Tampa,FL,33601,2024,Toyota,Camry,Sedan,New,29100.00,4890.00,10500.00,2350.00,16060.00,5.3,63,292.59,4/27/2024,Lease Buyout,S. Patel,Delinquent 30,1,0,South
NRAF-2024-100133,Jack Taylor,Sharitown,KS,50776,(524) 991-1877,Part-Time,59000.00,11.2,605,Nonprime,Yes,Summit Motors,Salt Lake City,UT,84101,2021,Subaru,Outback,SUV,Used,19200.00,430.00,9200.00,1680.00,11250.00,11.92,72,219.47,8/14/2024,Private Party Purchase,C. Fitzgerald,Current,0,0,West
NRAF-2024-100134,Heather Brown,South Kurtfurt,TX,66367,(800) 616-7567,Part-Time,45000.00,27.2,642,Nonprime,No,Great Lakes Toyota,Chicago,IL,60601,2020,Subaru,Outback,SUV,Used,18600.00,650.00,0.00,1130.00,19080.00,9.46,72,348.30,6/3/2024,Used Vehicle Purchase,K. Osei,Current,0,0,Midwest
NRAF-2024-100135,Spencer Zhang,Robertside,PW,62213,(246) 719-7889,Retired,79000.00,43.3,790,Super Prime,No,Summit Motors,Salt Lake City,UT,84101,2023,Chevrolet,Equinox,SUV,Used,16100.00,240.00,0.00,1170.00,17030.00,5.32,66,298.19,3/29/2024,New Vehicle Purchase,J. Chen,Current,0,0,West
NRAF-2024-100136,Samantha Rodriguez,New Amanda,GA,43508,(969) 545-0090,Full-Time,117000.00,26.9,817,Super Prime,Yes,Heartland Auto Plaza,Kansas City,MO,64101,2024,GMC,Sierra 1500,Truck,New,53000.00,6230.00,6900.00,4160.00,44030.00,5.57,60,842.45,6/7/2024,New Vehicle Purchase,A. Kowalski,Current,0,0,Midwest
NRAF-2024-100137,Shawn Palmer,Elliottside,NH,88682,(655) 650-3334,Full-Time,46000.00,8.5,531,Subprime,Yes,Timpanogos Honda,Orem,UT,84057,2024,Mazda,CX-5,SUV,New,31600.00,950.00,0.00,2190.00,32840.00,13.87,72,674.41,3/30/2024,Private Party Purchase,B. Larsen,Current,0,0,West
NRAF-2024-100138,Melvin Brown,North Valeriefort,AZ,38130,(850) 769-8640,Retired,81000.00,24.8,650,Nonprime,No,Pioneer Auto Sales,Logan,UT,84321,2022,GMC,Sierra 1500,Truck,Used,34900.00,2260.00,1700.00,2840.00,33780.00,13.8,66,733.19,2/9/2024,Used Vehicle Purchase,K. Osei,Current,0,0,West
NRAF-2024-100139,Felicia Stanley,Lake Michelle,DE,23893,#VALUE!,Military,50000.00,37.7,675,Prime,No,Heartland Auto Plaza,Kansas City,MO,64101,2024,Toyota,Camry,Sedan,New,32200.00,6820.00,6200.00,2300.00,21480.00,6.41,48,508.51,1/19/2024,Refinance,B. Larsen,Current,0,0,Midwest
NRAF-2024-100140,Roger Gray,East Steven,FL,36630,(834) 404-9639,Self-Employed,77000.00,11.2,676,Prime,No,Redwood Ford,West Valley City,UT,84119,2024,Honda,Accord,Sedan,New,31600.00,3230.00,5400.00,2730.00,25700.00,7.51,75,430.41,6/8/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-100141,Brittney Griffin,East Joyfurt,NV,31216,(763) 514-8468,Full-Time,80000.00,43.2,806,Super Prime,Yes,Twin Cities Ford,Minneapolis,MN,55401,2023,GMC,Sierra 1500,Truck,Used,22100.00,1400.00,0.00,1480.00,22180.00,5.83,60,427.05,12/21/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,Midwest
NRAF-2024-100142,Carla Chambers,Joelberg,TN,68822,(208) 297-3748,Military,65000.00,11.5,679,Prime,Yes,Timpanogos Honda,Orem,UT,84057,2018,Toyota,Corolla,Sedan,Used,15600.00,530.00,0.00,1110.00,16180.00,8.35,84,255.02,2/13/2024,Used Vehicle Purchase,S. Patel,Delinquent 30,1,0,West
NRAF-2024-100143,Tyler Compton,Floydmouth,UT,55069,(572) 324-6651,Full-Time,111000.00,13.8,821,Super Prime,Yes,Alamo Auto Group,San Antonio,TX,78201,2022,Jeep,Wrangler,SUV,Used,23100.00,0.00,1800.00,1530.00,22830.00,6.32,72,381.82,10/26/2024,Private Party Purchase,L. Reyes,Charged Off,0,1,South
NRAF-2024-100144,Meredith Thomas,Melendezside,MT,55093,(936) 312-3034,Self-Employed,93000.00,22.7,796,Super Prime,Yes,Cascade Ford,Portland,OR,97201,2020,BMW,3 Series,Sedan,Used,22500.00,2950.00,0.00,1570.00,21120.00,4.23,48,479.05,5/7/2024,Private Party Purchase,G. Sorensen,Paid Off,0,0,West
NRAF-2024-100145,Melanie Davis,North Joseph,TX,79795,(420) 448-2070,Full-Time,40000.00,29.5,513,Subprime,No,Desert Ridge Hyundai,Phoenix,AZ,85001,2024,Toyota,Tacoma,Truck,New,42000.00,1770.00,0.00,2680.00,42910.00,16.46,72,941.70,7/9/2024,Lease Buyout,S. Patel,Current,0,0,West
NRAF-2024-100146,Kevin Stout,East Suzanne,DE,98395,(516) 231-9818,Retired,51000.00,14.4,384,Deep Subprime,Yes,Peach State Chevrolet,Atlanta,GA,30301,2024,Toyota,Corolla,Sedan,New,24300.00,6400.00,0.00,1750.00,19650.00,18.85,36,718.80,12/15/2024,Private Party Purchase,T. Whitfield,Current,0,0,South
NRAF-2024-100147,Steven Wong,Josehaven,FM,65680,(155) 963-6321,Full-Time,34000.00,44.6,571,Subprime,No,Timpanogos Honda,Orem,UT,84057,2024,Ford,Escape,SUV,New,30900.00,1690.00,0.00,2590.00,31800.00,16.57,60,782.98,10/5/2024,Private Party Purchase,C. Fitzgerald,Current,0,0,West
NRAF-2024-100148,Michelle Figueroa,West Angelashire,OR,94874,(851) 586-7342,Part-Time,54000.00,11.7,621,Nonprime,No,Wasatch Front Auto Group,Ogden,UT,84401,2022,Volkswagen,Jetta,Sedan,Used,11400.00,720.00,0.00,870.00,11550.00,12.28,72,227.49,4/29/2024,Refinance,T. Whitfield,Current,0,0,West
NRAF-2024-100149,Andrea Harding,Jonathanfort,VA,84609,(34) 864-5183,Self-Employed,80000.00,43.1,710,Prime,No,Mile High Subaru,Denver,CO,80201,2024,Honda,Accord,Sedan,New,30200.00,270.00,0.00,2140.00,32070.00,6.92,66,585.61,12/26/2024,Refinance,D. Nguyen,Current,0,0,West
NRAF-2024-100150,Veronica Bernard,Port Melanieton,WV,01337,(343) 275-6041,Full-Time,52000.00,8.8,615,Nonprime,No,Wasatch Front Auto Group,Ogden,UT,84401,2022,Hyundai,Tucson,SUV,Used,20400.00,1800.00,2400.00,1660.00,17860.00,12.31,75,342.53,6/14/2024,Private Party Purchase,E. Whitmore,Current,0,0,West
NRAF-2024-100151,Bruce Little,Hopkinstown,AL,70259,(124) 815-6985,Military,113000.00,33.7,793,Super Prime,No,Big Sky Chevrolet,Billings,MT,59101,2019,Honda,Civic,Sedan,Used,19600.00,1020.00,0.00,1740.00,20320.00,4.84,72,325.75,3/30/2024,Used Vehicle Purchase,A. Kowalski,Current,0,0,West
NRAF-2024-100152,Lisa Craig,North Samantha,NC,20017,(206) 345-9112,Military,74000.00,11.9,590,Subprime,No,Alamo Auto Group,San Antonio,TX,78201,2020,Mercedes-Benz,C-Class,Sedan,Used,23400.00,990.00,0.00,2050.00,24460.00,19.57,84,536.85,4/23/2024,Used Vehicle Purchase,R. Thompson,Current,0,0,South
NRAF-2024-100153,Susan Stevens,Lake Jeremiah,TX,11067,(772) 429-5431,Retired,77000.00,35.1,754,Prime,No,Gulf Coast Honda,Tampa,FL,33601,2024,Toyota,Camry,Sedan,New,28500.00,3240.00,3800.00,1800.00,23260.00,9.05,24,1063.16,7/16/2024,Private Party Purchase,N. Sandoval,Current,0,0,South
